attribute,common dependencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wariness_1:07:00::,gullible = unwary,gullible = unguarded,gullible < wary,gullible < on_guard,unwary = unguarded,unwary < wary,unwary < on_guard,unguarded < wary,unguarded < on_guard,wary = on_guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
difference_1:07:00::,contrasting = different,contrasting < antithetical,contrasting = disparate,contrasting < opposite,contrasting = distinct,contrasting > diverse,contrasting < contrary,contrasting > various,different < antithetical,different < opposite,different < contrary,different > various,different = divergent,antithetical > distinct,antithetical = diverse,antithetical > various,antithetical > divergent,disparate = distinct,disparate > diverse,disparate = contrary,disparate > various,disparate = divergent,opposite > distinct,opposite > diverse,opposite = contrary,opposite > various,opposite > divergent,distinct > diverse,distinct = contrary,distinct > various,distinct = divergent,diverse < contrary,diverse = various,diverse > divergent,contrary > various,contrary > divergent,various < divergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modesty_1:07:00::,coy < decent,coy > immodest,coy < modest,coy > indecent,decent > immodest,decent < modest,decent > indecent,immodest < modest,immodest < indecent,modest > indecent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motion_1:26:00::,set < restless,set < sitting,set < writhing,set < afoot,set < flying,set < mobile,set < moving,set = still,set = stationary,restless > sitting,restless < writhing,restless < flying,restless < mobile,restless < moving,restless > still,restless > stationary,sitting < writhing,sitting < afoot,sitting < flying,sitting < mobile,sitting < moving,sitting > still,sitting > stationary,writhing > afoot,writhing = flying,writhing > still,writhing > stationary,afoot < flying,afoot < mobile,afoot < moving,afoot > still,afoot > stationary,flying > still,flying > stationary,mobile > still,mobile > stationary,moving > still,moving > stationary,still = stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ordinariness_1:07:00::,great < commonplace,great > rare,great > exceptional,great < average,great > extraordinary,great < common,great < routine,great < nondescript,great < ordinary,great > special,great < uncanny,commonplace > rare,commonplace > remarkable,commonplace > exceptional,commonplace = average,commonplace > extraordinary,commonplace = common,commonplace > nondescript,commonplace = ordinary,commonplace > special,commonplace > uncanny,rare = remarkable,rare < exceptional,rare < average,rare = extraordinary,rare < common,rare < routine,rare < nondescript,rare < ordinary,rare = special,rare < uncanny,remarkable < average,remarkable > extraordinary,remarkable < common,remarkable < routine,remarkable < nondescript,remarkable < ordinary,remarkable = special,remarkable > uncanny,exceptional < average,exceptional > extraordinary,exceptional < common,exceptional < routine,exceptional < nondescript,exceptional < ordinary,exceptional = special,exceptional = uncanny,average > extraordinary,average > nondescript,average > special,average > uncanny,extraordinary < common,extraordinary < routine,extraordinary < nondescript,extraordinary < ordinary,extraordinary = special,extraordinary < uncanny,common = routine,common > nondescript,common = ordinary,common > special,common > uncanny,routine > nondescript,routine = ordinary,routine > special,routine > uncanny,nondescript < ordinary,nondescript > special,nondescript > uncanny,ordinary > special,ordinary > uncanny,special < uncanny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pride_1:07:00::,overproud > beaming,overproud > house-proud,overproud > proud,overproud > disdainful,overproud > dignified,overproud > shabby-genteel,overproud > pleased,overproud = arrogant,beaming < house-proud,beaming < proud,beaming > disdainful,beaming > dignified,beaming > shabby-genteel,beaming < pleased,beaming < arrogant,house-proud < proud,house-proud > disdainful,house-proud > dignified,house-proud > shabby-genteel,house-proud < pleased,house-proud < arrogant,proud > disdainful,proud > dignified,proud > shabby-genteel,proud > pleased,proud > arrogant,disdainful = dignified,disdainful < shabby-genteel,disdainful < pleased,disdainful < arrogant,dignified < pleased,dignified < arrogant,shabby-genteel < pleased,shabby-genteel < arrogant,pleased < arrogant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
currentness_1:07:00::,occurrent < up-to-date,occurrent > obsolete,occurrent > obsolescent,occurrent < contemporary,occurrent < current,occurrent < topical,occurrent < live,occurrent > dead,occurrent = on-going,occurrent > outdated,occurrent < on-line,occurrent > noncurrent,occurrent < latest,up-to-date > obsolete,up-to-date > obsolescent,up-to-date > contemporary,up-to-date = current,up-to-date = topical,up-to-date > dead,up-to-date = on-going,up-to-date > outdated,up-to-date > on-line,up-to-date > noncurrent,up-to-date = latest,obsolete = obsolescent,obsolete < contemporary,obsolete < current,obsolete < topical,obsolete < live,obsolete = dead,obsolete < on-going,obsolete = outdated,obsolete < on-line,obsolete < noncurrent,obsolete < latest,obsolescent < contemporary,obsolescent < current,obsolescent < topical,obsolescent < live,obsolescent = dead,obsolescent < on-going,obsolescent = outdated,obsolescent < on-line,obsolescent < noncurrent,obsolescent < latest,contemporary < current,contemporary < topical,contemporary < live,contemporary > dead,contemporary < on-going,contemporary > outdated,contemporary > noncurrent,contemporary < latest,current = live,current > dead,current = on-going,current > outdated,current > on-line,current > noncurrent,current = latest,topical > dead,topical > outdated,topical = on-line,topical > noncurrent,topical = latest,live > dead,live > outdated,live > on-line,live > noncurrent,dead < on-going,dead = outdated,dead < on-line,dead < noncurrent,dead < latest,on-going > outdated,on-going > on-line,on-going > noncurrent,on-going = latest,outdated < on-line,outdated < noncurrent,outdated < latest,on-line > noncurrent,on-line < latest,noncurrent < latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
taste_1:09:01::,brummagem < tasteful,brummagem < camp,brummagem < cheap,brummagem < indelicate,brummagem < pretentious,brummagem > barbaric,brummagem < understated,brummagem < artistic,tasteful > tasteless,tasteful > camp,tasteful > cheap,tasteful > indelicate,tasteful > pretentious,tasteful > barbaric,tasteful > understated,tasteful > artistic,tasteless < camp,tasteless = cheap,tasteless < indelicate,tasteless < pretentious,tasteless > barbaric,tasteless < understated,tasteless < artistic,camp < indelicate,camp < pretentious,camp > barbaric,camp < understated,camp < artistic,cheap = indelicate,cheap < pretentious,cheap > barbaric,cheap < understated,cheap < artistic,indelicate < pretentious,indelicate > barbaric,indelicate < understated,indelicate < artistic,pretentious > barbaric,pretentious > understated,pretentious > artistic,barbaric < understated,barbaric < artistic,understated < artistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absorbency_1:07:00::,absorbefacient > nonabsorbent,absorbefacient > receptive,absorbefacient > spongy,absorbefacient = absorptive,nonabsorbent < receptive,nonabsorbent < spongy,nonabsorbent < absorptive,receptive < absorptive,spongy < absorptive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cleanness_1:26:00::,immaculate > unstained,immaculate > muddy,immaculate > washed,immaculate > cobwebby,immaculate > oily,immaculate > dingy,immaculate > fouled,immaculate > dirty,immaculate > clean,immaculate = pristine,immaculate > filthy,immaculate > bedraggled,immaculate > scrubbed,unstained > muddy,unstained < washed,unstained > cobwebby,unstained > oily,unstained > dingy,unstained > fouled,unstained > dirty,unstained < clean,unstained < pristine,unstained > filthy,unstained > bedraggled,unstained > scrubbed,muddy < washed,muddy < cobwebby,muddy < oily,muddy < dingy,muddy < fouled,muddy > dirty,muddy < clean,muddy < pristine,muddy > filthy,muddy < scrubbed,washed > cobwebby,washed > oily,washed > dingy,washed > fouled,washed > dirty,washed < clean,washed < pristine,washed > filthy,washed > bedraggled,washed < scrubbed,cobwebby < oily,cobwebby < dingy,cobwebby < fouled,cobwebby > dirty,cobwebby < clean,cobwebby < pristine,cobwebby > filthy,cobwebby > bedraggled,cobwebby < scrubbed,oily > fouled,oily > dirty,oily < clean,oily < pristine,oily > filthy,oily > bedraggled,oily < scrubbed,dingy > fouled,dingy > dirty,dingy < clean,dingy < pristine,dingy > filthy,dingy > bedraggled,dingy < scrubbed,fouled > dirty,fouled < clean,fouled < pristine,fouled > filthy,fouled < scrubbed,dirty < clean,dirty < pristine,dirty < bedraggled,dirty < scrubbed,clean < pristine,clean > filthy,clean > bedraggled,clean > scrubbed,pristine > filthy,pristine > bedraggled,pristine > scrubbed,filthy < bedraggled,filthy < scrubbed,bedraggled < scrubbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reasonableness_1:07:00::,sound > counterintuitive,sound = commonsense,sound > senseless,sound > unreasonable,sound > undue,sound > tenable,sound = reasonable,sound > indefensible,counterintuitive < commonsense,counterintuitive > senseless,counterintuitive > unreasonable,counterintuitive < undue,counterintuitive < tenable,counterintuitive < reasonable,counterintuitive < indefensible,commonsense > senseless,commonsense > unreasonable,commonsense > undue,commonsense = tenable,commonsense = reasonable,commonsense > indefensible,senseless = unreasonable,senseless < undue,senseless < tenable,senseless < reasonable,senseless < indefensible,unreasonable < undue,unreasonable < tenable,unreasonable < reasonable,unreasonable < indefensible,undue < tenable,undue < reasonable,undue > indefensible,tenable < reasonable,tenable > indefensible,reasonable > indefensible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obviousness_1:07:00::,unnoticeable = unapparent,unnoticeable < evident,unnoticeable < apparent,unnoticeable < marked,unnoticeable < detectable,unnoticeable < obvious,unnoticeable > unobvious,unnoticeable < self-evident,unnoticeable < transparent,unapparent < evident,unapparent < apparent,unapparent < marked,unapparent < detectable,unapparent < obvious,unapparent > unobvious,unapparent < self-evident,unapparent < transparent,evident = apparent,evident > marked,evident > detectable,evident < obvious,evident > unobvious,evident = self-evident,evident > transparent,apparent > marked,apparent > detectable,apparent < obvious,apparent > unobvious,apparent = self-evident,apparent > transparent,marked > detectable,marked < obvious,marked > unobvious,marked < self-evident,marked < transparent,detectable < obvious,detectable > unobvious,detectable < self-evident,detectable > transparent,obvious > unobvious,obvious > self-evident,obvious > transparent,unobvious < self-evident,unobvious < transparent,self-evident > transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comprehensiveness_1:26:00::,wide < all-round,wide < omnibus,wide < comprehensive,wide > general,wide > large,wide < encyclopedic,all-round < omnibus,all-round < comprehensive,all-round > general,all-round > large,all-round < encyclopedic,omnibus < comprehensive,omnibus > general,omnibus > large,omnibus < encyclopedic,comprehensive > general,comprehensive > large,comprehensive = encyclopedic,general < large,general < encyclopedic,large < encyclopedic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonness_1:07:00::,unusual = rare,unusual < grassroots,unusual < average,unusual > uncommon,unusual < standard,unusual < frequent,unusual < general,unusual > special,unusual < common,rare < grassroots,rare < average,rare > uncommon,rare < standard,rare < frequent,rare < general,rare > special,rare < common,grassroots < average,grassroots > uncommon,grassroots < standard,grassroots < general,grassroots > special,grassroots < common,average > uncommon,average > general,average > special,average < common,uncommon < standard,uncommon < frequent,uncommon < general,uncommon = special,uncommon < common,standard > special,frequent > special,frequent < common,general > special,general < common,special < common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
degree_1:07:00::,concentrated > full,concentrated > big,concentrated > deep,concentrated < intense,concentrated > low,concentrated > strong,concentrated > reduced,concentrated < extreme,full > deep,full < intense,full > high,full > low,full = strong,full > reduced,full < extreme,big > deep,big < intense,big > low,big > reduced,big < advanced,big < extreme,deep < intense,deep < high,deep > low,deep > reduced,deep < extreme,intense > high,intense > low,intense > strong,intense > reduced,intense > advanced,intense = extreme,high > low,high > reduced,high < extreme,low < strong,low < reduced,low < advanced,low < extreme,strong > reduced,strong = advanced,strong < extreme,reduced < advanced,reduced < extreme,advanced < extreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freshness_1:07:01::,fresh > hot,fresh = new-made,fresh > crisp,fresh = fresh-cut,hot < new-made,hot < crisp,hot < fresh-cut,new-made > crisp,new-made = fresh-cut,crisp < fresh-cut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seniority_1:26:00::,superior > major,superior > older,superior > jr.,superior > precedential,superior > senior,superior > junior,superior > minor,superior > secondary,major > older,major > jr.,major > precedential,major < senior,major > junior,major > minor,major > secondary,older > jr.,older > precedential,older < senior,older > junior,older > minor,older > secondary,jr. < precedential,jr. < senior,jr. = junior,jr. > minor,jr. < secondary,precedential < senior,precedential > junior,precedential > minor,precedential > secondary,senior > junior,senior > minor,senior > secondary,junior > minor,junior < secondary,minor < secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
necessity_1:26:00::,extra > needless,extra > inessential,extra > unnecessary,extra < obligatory,extra < needed,extra = spare,extra < incumbent,extra < essential,needless = inessential,needless = unnecessary,needless < obligatory,needless < needed,needless < spare,needless < incumbent,needless < essential,inessential < unnecessary,inessential < obligatory,inessential < needed,inessential < spare,inessential < incumbent,inessential < essential,unnecessary < obligatory,unnecessary < needed,unnecessary < incumbent,unnecessary < essential,obligatory > needed,obligatory > spare,obligatory = incumbent,obligatory > essential,needed > spare,needed < incumbent,needed = essential,spare < incumbent,spare < essential,incumbent < essential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disposition_1:07:00::,grudging < prepared,grudging < willing,grudging < consenting,grudging > unwilling,prepared < willing,prepared > unwilling,prepared > reluctant,willing > unwilling,willing > reluctant,consenting > unwilling,consenting > reluctant,unwilling < reluctant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temperature_1:07:00::,sizzling > baking,sizzling > lukewarm,sizzling > thermal,sizzling > hot,sizzling > tropical,sizzling > chilly,sizzling > icy,sizzling > warm,sizzling > heated,sizzling > cold,sizzling = fervent,sizzling > cool,baking > lukewarm,baking > thermal,baking > tropical,baking > chilly,baking > icy,baking > warm,baking > heated,baking > cold,baking > cool,lukewarm < thermal,lukewarm < hot,lukewarm < tropical,lukewarm > chilly,lukewarm > icy,lukewarm < warm,lukewarm < heated,lukewarm > cold,lukewarm < fervent,lukewarm > cool,thermal < hot,thermal > chilly,thermal > icy,thermal > warm,thermal > cold,thermal < fervent,thermal > cool,hot > tropical,hot > chilly,hot > icy,hot > warm,hot > heated,hot > cold,hot > cool,tropical > chilly,tropical > icy,tropical > warm,tropical = heated,tropical > cold,tropical < fervent,tropical > cool,chilly > icy,chilly < warm,chilly < heated,chilly > cold,chilly < fervent,chilly < cool,icy < warm,icy < heated,icy < cold,icy < fervent,icy < cool,warm < heated,warm > cold,warm < fervent,warm > cool,heated > cold,heated < fervent,heated > cool,cold < fervent,cold < cool,fervent > cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
obedience_1:07:00::,recalcitrant < duteous,recalcitrant < obedient,recalcitrant > disobedient,recalcitrant > contrary,recalcitrant < acquiescent,recalcitrant < conformable,recalcitrant < willful,duteous > recusant,duteous < obedient,duteous > disobedient,duteous > contrary,duteous > acquiescent,duteous > conformable,duteous > willful,recusant < obedient,recusant > disobedient,recusant > contrary,recusant < acquiescent,recusant < conformable,recusant < willful,obedient > disobedient,obedient > contrary,obedient > acquiescent,obedient > conformable,obedient > willful,disobedient = contrary,disobedient < acquiescent,disobedient < conformable,disobedient < willful,contrary < acquiescent,contrary < conformable,contrary < willful,acquiescent > conformable,acquiescent > willful,conformable > willful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
happiness_1:26:00::,suffering = unhappy,suffering < bright,suffering < blissful,suffering < lovesick,suffering < happy,unhappy < bright,unhappy < blissful,unhappy < lovesick,unhappy < happy,bright < blissful,bright > lovesick,bright < happy,blissful > lovesick,blissful = happy,lovesick < happy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rightness_1:07:00::,ethical > wrong,ethical > criminal,ethical > mistaken,wrong = criminal,wrong < right,wrong < mistaken,criminal < right,criminal < mistaken,right > mistaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
animation_1:07:01::,gallant < vibrant,gallant > whipping,gallant < boisterous,gallant < feisty,gallant > heartless,gallant < spirited,gallant > listless,gallant > barmy,gallant < lively,gallant > spiritless,gallant < exuberant,gallant < resilient,gallant < sprightly,gallant > irreverent,gallant > bloodless,gallant > apathetic,vibrant > whipping,vibrant > boisterous,vibrant > feisty,vibrant > heartless,vibrant > spirited,vibrant > listless,vibrant > barmy,vibrant > lively,vibrant > spiritless,vibrant < exuberant,vibrant > resilient,vibrant < sprightly,vibrant > irreverent,vibrant > bloodless,vibrant > apathetic,whipping < boisterous,whipping < feisty,whipping > heartless,whipping < spirited,whipping > listless,whipping < barmy,whipping < lively,whipping > spiritless,whipping < exuberant,whipping < resilient,whipping < sprightly,whipping > irreverent,whipping > bloodless,whipping > apathetic,boisterous > feisty,boisterous > heartless,boisterous > listless,boisterous > barmy,boisterous < lively,boisterous > spiritless,boisterous < exuberant,boisterous < resilient,boisterous < sprightly,boisterous > irreverent,boisterous > bloodless,boisterous > apathetic,feisty > heartless,feisty < spirited,feisty > listless,feisty > barmy,feisty > lively,feisty > spiritless,feisty < exuberant,feisty < sprightly,feisty > irreverent,feisty > bloodless,feisty > apathetic,heartless < spirited,heartless > listless,heartless < barmy,heartless < lively,heartless > spiritless,heartless < exuberant,heartless < resilient,heartless < sprightly,heartless > irreverent,heartless > bloodless,spirited > listless,spirited > barmy,spirited > lively,spirited > spiritless,spirited = resilient,spirited = sprightly,spirited > irreverent,spirited > bloodless,spirited > apathetic,listless < barmy,listless < lively,listless < spiritless,listless < exuberant,listless < resilient,listless < sprightly,listless < bloodless,listless < apathetic,barmy < lively,barmy > spiritless,barmy < exuberant,barmy < resilient,barmy < sprightly,barmy > irreverent,barmy > bloodless,barmy > apathetic,lively > spiritless,lively < resilient,lively > irreverent,lively > bloodless,lively > apathetic,spiritless < exuberant,spiritless < resilient,spiritless < sprightly,spiritless < irreverent,spiritless < apathetic,exuberant > irreverent,exuberant > bloodless,exuberant > apathetic,resilient > irreverent,resilient > bloodless,resilient > apathetic,sprightly > irreverent,sprightly > bloodless,sprightly > apathetic,irreverent < bloodless,irreverent < apathetic,bloodless > apathetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
